Geneset,Gene,Source
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,INSR,KEGG
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,PIK3CG,KEGG
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,IRS4,KEGG
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,PIK3R1,KEGG
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,PIK3R2,KEGG
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,MAPK1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,ADCY9,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,ADCY6,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNLL2,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNC1LI2,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,VAMP2,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DCTN6,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,CREB3L4,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,AQP4,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,PRKX,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,RAB11A,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNLL1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DCTN2,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,AQP3,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,CREB3L1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,ADCY3,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,CREB3,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,RAB5B,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,AVPR2,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,RAB5A,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,CREB3L3,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,NSF,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DCTN5,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,AVP,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,CREB3L2,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,RAB11B,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,STX4,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,PRKACA,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,PRKACB,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,PRKACG,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,CREB1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,GNAS,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNC2H1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNC1H1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DCTN4,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNC1I2,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DCTN1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNC1I1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,CREB5,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,AQP2,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNC2LI1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,ARHGDIA,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,ARHGDIB,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,DYNC1LI1,KEGG
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,RAB5C,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,SLC25A10,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,GLUD2,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,PCK2,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,CA2,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,CA4,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,PCK1,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,GLS2,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,FXYD2,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,MDH1,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,SLC38A3,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1A1,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,GLUD1,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1A3,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,SLC4A4,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1A2,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,GLS,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1B2,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1B3,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1A4,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1B1,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,AQP1,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1B4,KEGG
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,SLC9A3,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCR10,KEGG
KEGG_ALZHEIMERS_DISEASE,NAE1,KEGG
KEGG_ALZHEIMERS_DISEASE,CALM2,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA5,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA4,KEGG
KEGG_ALZHEIMERS_DISEASE,COX6CP3,KEGG
KEGG_ALZHEIMERS_DISEASE,CALM1,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP2A1,KEGG
KEGG_ALZHEIMERS_DISEASE,PPP3R2,KEGG
KEGG_ALZHEIMERS_DISEASE,EIF2AK3,KEGG
KEGG_ALZHEIMERS_DISEASE,PPP3CC,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP2A3,KEGG
KEGG_ALZHEIMERS_DISEASE,PPP3R1,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP2A2,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFS7,KEGG
KEGG_ALZHEIMERS_DISEASE,CYTB,KEGG
KEGG_ALZHEIMERS_DISEASE,ADAM17,KEGG
KEGG_ALZHEIMERS_DISEASE,BACE2,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5O,KEGG
KEGG_ALZHEIMERS_DISEASE,COX2,KEGG
KEGG_ALZHEIMERS_DISEASE,COX1,KEGG
KEGG_ALZHEIMERS_DISEASE,COX8C,KEGG
KEGG_ALZHEIMERS_DISEASE,MME,KEGG
KEGG_ALZHEIMERS_DISEASE,COX3,KEGG
KEGG_ALZHEIMERS_DISEASE,COX5B,KEGG
KEGG_ALZHEIMERS_DISEASE,ITPR3,KEGG
KEGG_ALZHEIMERS_DISEASE,PSENEN,KEGG
KEGG_ALZHEIMERS_DISEASE,LRP1,KEGG
KEGG_ALZHEIMERS_DISEASE,COX4I1,KEGG
KEGG_ALZHEIMERS_DISEASE,APOE,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP6,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP8,KEGG
KEGG_ALZHEIMERS_DISEASE,CHP2,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5H,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA2,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA3,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA1,KEGG
KEGG_ALZHEIMERS_DISEASE,CAPN2,KEGG
KEGG_ALZHEIMERS_DISEASE,LPL,KEGG
KEGG_ALZHEIMERS_DISEASE,CAPN1,KEGG
KEGG_ALZHEIMERS_DISEASE,LOC100133737,KEGG
KEGG_ALZHEIMERS_DISEASE,APAF1,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5G1P5,KEGG
KEGG_ALZHEIMERS_DISEASE,HSD17B10,KEGG
KEGG_ALZHEIMERS_DISEASE,APH1A,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCRQ,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5D,KEGG
KEGG_ALZHEIMERS_DISEASE,CALML5,KEGG
KEGG_ALZHEIMERS_DISEASE,GAPDH,KEGG
KEGG_ALZHEIMERS_DISEASE,ATF6,KEGG
KEGG_ALZHEIMERS_DISEASE,COX7A2L,KEGG
KEGG_ALZHEIMERS_DISEASE,IDE,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5G3,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5G2,KEGG
KEGG_ALZHEIMERS_DISEASE,ADAM10,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5G1,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5F1,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5E,KEGG
KEGG_ALZHEIMERS_DISEASE,COX5A,KEGG
KEGG_ALZHEIMERS_DISEASE,CDK5R1,KEGG
KEGG_ALZHEIMERS_DISEASE,ERN1,KEGG
KEGG_ALZHEIMERS_DISEASE,GNAQ,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCRHL,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5A1,KEGG
KEGG_ALZHEIMERS_DISEASE,BACE1,KEGG
KEGG_ALZHEIMERS_DISEASE,CALML3,KEGG
KEGG_ALZHEIMERS_DISEASE,APBB1,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5J,KEGG
KEGG_ALZHEIMERS_DISEASE,CYCS,KEGG
KEGG_ALZHEIMERS_DISEASE,SDHA,KEGG
KEGG_ALZHEIMERS_DISEASE,CALM3,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA4L2,KEGG
KEGG_ALZHEIMERS_DISEASE,NCSTN,KEGG
KEGG_ALZHEIMERS_DISEASE,CASP9,KEGG
KEGG_ALZHEIMERS_DISEASE,PLCB2,KEGG
KEGG_ALZHEIMERS_DISEASE,COX8A,KEGG
KEGG_ALZHEIMERS_DISEASE,CASP8,KEGG
KEGG_ALZHEIMERS_DISEASE,COX7C,KEGG
KEGG_ALZHEIMERS_DISEASE,CASP7,KEGG
KEGG_ALZHEIMERS_DISEASE,PLCB1,KEGG
KEGG_ALZHEIMERS_DISEASE,PLCB3,KEGG
KEGG_ALZHEIMERS_DISEASE,PLCB4,KEGG
KEGG_ALZHEIMERS_DISEASE,TNF,KEGG
KEGG_ALZHEIMERS_DISEASE,LOC642502,KEGG
KEGG_ALZHEIMERS_DISEASE,RYR3,KEGG
KEGG_ALZHEIMERS_DISEASE,FADD,KEGG
KEGG_ALZHEIMERS_DISEASE,SDHD,KEGG
KEGG_ALZHEIMERS_DISEASE,SDHB,KEGG
KEGG_ALZHEIMERS_DISEASE,SDHC,KEGG
KEGG_ALZHEIMERS_DISEASE,COX7B,KEGG
KEGG_ALZHEIMERS_DISEASE,BAD,KEGG
KEGG_ALZHEIMERS_DISEASE,COX7A1,KEGG
KEGG_ALZHEIMERS_DISEASE,COX7A2,KEGG
KEGG_ALZHEIMERS_DISEASE,COX6C,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5B,KEGG
KEGG_ALZHEIMERS_DISEASE,GRIN1,KEGG
KEGG_ALZHEIMERS_DISEASE,GRIN2A,KEGG
KEGG_ALZHEIMERS_DISEASE,GRIN2B,KEGG
KEGG_ALZHEIMERS_DISEASE,COX6B1,KEGG
KEGG_ALZHEIMERS_DISEASE,CACNA1D,KEGG
KEGG_ALZHEIMERS_DISEASE,BID,KEGG
KEGG_ALZHEIMERS_DISEASE,ATP5C1,KEGG
KEGG_ALZHEIMERS_DISEASE,GRIN2C,KEGG
KEGG_ALZHEIMERS_DISEASE,GRIN2D,KEGG
KEGG_ALZHEIMERS_DISEASE,LOC644310,KEGG
KEGG_ALZHEIMERS_DISEASE,CACNA1C,KEGG
KEGG_ALZHEIMERS_DISEASE,NOS1,KEGG
KEGG_ALZHEIMERS_DISEASE,CACNA1F,KEGG
KEGG_ALZHEIMERS_DISEASE,CACNA1S,KEGG
KEGG_ALZHEIMERS_DISEASE,COX7B2,KEGG
KEGG_ALZHEIMERS_DISEASE,CASP3,KEGG
KEGG_ALZHEIMERS_DISEASE,TNFRSF1A,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCRB,KEGG
KEGG_ALZHEIMERS_DISEASE,COX6A2,KEGG
KEGG_ALZHEIMERS_DISEASE,MAPK3,KEGG
KEGG_ALZHEIMERS_DISEASE,COX6A1,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCRH,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCRFS1,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCRC2,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCRC1,KEGG
KEGG_ALZHEIMERS_DISEASE,MAPK1,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB3,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB1,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB2,KEGG
KEGG_ALZHEIMERS_DISEASE,ITPR1,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA10,KEGG
KEGG_ALZHEIMERS_DISEASE,ITPR2,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFAB1,KEGG
KEGG_ALZHEIMERS_DISEASE,PSEN2,KEGG
KEGG_ALZHEIMERS_DISEASE,GSK3B,KEGG
KEGG_ALZHEIMERS_DISEASE,PSEN1,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA9,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA7,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA8,KEGG
KEGG_ALZHEIMERS_DISEASE,UQCR11,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFA6,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFV3,KEGG
KEGG_ALZHEIMERS_DISEASE,LOC727947,KEGG
KEGG_ALZHEIMERS_DISEASE,COX6B2,KEGG
KEGG_ALZHEIMERS_DISEASE,COX4I2,KEGG
KEGG_ALZHEIMERS_DISEASE,IL1B,KEGG
KEGG_ALZHEIMERS_DISEASE,SNCA,KEGG
KEGG_ALZHEIMERS_DISEASE,MAPT,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB10,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFS8,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFC1,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFC2,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFS1,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFV2,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB6,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFS4,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB7,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFV1,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB8,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFS6,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB9,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFS5,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFS2,KEGG
KEGG_ALZHEIMERS_DISEASE,PPP3CB,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB4,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFS3,KEGG
KEGG_ALZHEIMERS_DISEASE,PPP3CA,KEGG
KEGG_ALZHEIMERS_DISEASE,APP,KEGG
KEGG_ALZHEIMERS_DISEASE,NDUFB5,KEGG
KEGG_ALZHEIMERS_DISEASE,CDK5,KEGG
KEGG_ALZHEIMERS_DISEASE,FAS,KEGG
KEGG_ALZHEIMERS_DISEASE,CYC1,KEGG
KEGG_ALZHEIMERS_DISEASE,CHP,KEGG
KEGG_ALZHEIMERS_DISEASE,CALML6,KEGG
KEGG_PARKINSONS_DISEASE,UQCR10,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA5,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA4,KEGG
KEGG_PARKINSONS_DISEASE,COX6CP3,KEGG
KEGG_PARKINSONS_DISEASE,UBE2L6,KEGG
KEGG_PARKINSONS_DISEASE,NDUFS7,KEGG
KEGG_PARKINSONS_DISEASE,CYTB,KEGG
KEGG_PARKINSONS_DISEASE,COX2,KEGG
KEGG_PARKINSONS_DISEASE,ATP5O,KEGG
KEGG_PARKINSONS_DISEASE,COX1,KEGG
KEGG_PARKINSONS_DISEASE,COX8C,KEGG
KEGG_PARKINSONS_DISEASE,COX3,KEGG
KEGG_PARKINSONS_DISEASE,LOC729317,KEGG
KEGG_PARKINSONS_DISEASE,COX5B,KEGG
KEGG_PARKINSONS_DISEASE,COX4I1,KEGG
KEGG_PARKINSONS_DISEASE,ATP6,KEGG
KEGG_PARKINSONS_DISEASE,UCHL1,KEGG
KEGG_PARKINSONS_DISEASE,ATP8,KEGG
KEGG_PARKINSONS_DISEASE,ATP5H,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA2,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA3,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA1,KEGG
KEGG_PARKINSONS_DISEASE,LOC100133737,KEGG
KEGG_PARKINSONS_DISEASE,SNCAIP,KEGG
KEGG_PARKINSONS_DISEASE,APAF1,KEGG
KEGG_PARKINSONS_DISEASE,5-Sep,KEGG
KEGG_PARKINSONS_DISEASE,UBE2G2,KEGG
KEGG_PARKINSONS_DISEASE,UBE2G1,KEGG
KEGG_PARKINSONS_DISEASE,ATP5G1P5,KEGG
KEGG_PARKINSONS_DISEASE,VDAC1,KEGG
KEGG_PARKINSONS_DISEASE,VDAC2,KEGG
KEGG_PARKINSONS_DISEASE,VDAC3,KEGG
KEGG_PARKINSONS_DISEASE,UBE2J2,KEGG
KEGG_PARKINSONS_DISEASE,UQCRQ,KEGG
KEGG_PARKINSONS_DISEASE,ATP5D,KEGG
KEGG_PARKINSONS_DISEASE,UBE2L3,KEGG
KEGG_PARKINSONS_DISEASE,COX7A2L,KEGG
KEGG_PARKINSONS_DISEASE,ATP5G3,KEGG
KEGG_PARKINSONS_DISEASE,ATP5G2,KEGG
KEGG_PARKINSONS_DISEASE,ATP5G1,KEGG
KEGG_PARKINSONS_DISEASE,ATP5F1,KEGG
KEGG_PARKINSONS_DISEASE,ATP5E,KEGG
KEGG_PARKINSONS_DISEASE,COX5A,KEGG
KEGG_PARKINSONS_DISEASE,UBA7,KEGG
KEGG_PARKINSONS_DISEASE,UBA1,KEGG
KEGG_PARKINSONS_DISEASE,SLC25A6,KEGG
KEGG_PARKINSONS_DISEASE,UQCRHL,KEGG
KEGG_PARKINSONS_DISEASE,SLC25A5,KEGG
KEGG_PARKINSONS_DISEASE,ATP5A1,KEGG
KEGG_PARKINSONS_DISEASE,SLC25A4,KEGG
KEGG_PARKINSONS_DISEASE,ATP5J,KEGG
KEGG_PARKINSONS_DISEASE,CYCS,KEGG
KEGG_PARKINSONS_DISEASE,SDHA,KEGG
KEGG_PARKINSONS_DISEASE,SLC18A1,KEGG
KEGG_PARKINSONS_DISEASE,SLC18A2,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA4L2,KEGG
KEGG_PARKINSONS_DISEASE,TH,KEGG
KEGG_PARKINSONS_DISEASE,SLC25A31,KEGG
KEGG_PARKINSONS_DISEASE,CASP9,KEGG
KEGG_PARKINSONS_DISEASE,COX8A,KEGG
KEGG_PARKINSONS_DISEASE,COX7C,KEGG
KEGG_PARKINSONS_DISEASE,LOC642502,KEGG
KEGG_PARKINSONS_DISEASE,PPID,KEGG
KEGG_PARKINSONS_DISEASE,SDHD,KEGG
KEGG_PARKINSONS_DISEASE,SDHB,KEGG
KEGG_PARKINSONS_DISEASE,SDHC,KEGG
KEGG_PARKINSONS_DISEASE,PINK1,KEGG
KEGG_PARKINSONS_DISEASE,COX7B,KEGG
KEGG_PARKINSONS_DISEASE,COX7A1,KEGG
KEGG_PARKINSONS_DISEASE,COX7A2,KEGG
KEGG_PARKINSONS_DISEASE,COX6C,KEGG
KEGG_PARKINSONS_DISEASE,UBE2J1,KEGG
KEGG_PARKINSONS_DISEASE,ATP5B,KEGG
KEGG_PARKINSONS_DISEASE,COX6B1,KEGG
KEGG_PARKINSONS_DISEASE,ATP5C1,KEGG
KEGG_PARKINSONS_DISEASE,LOC644310,KEGG
KEGG_PARKINSONS_DISEASE,UBB,KEGG
KEGG_PARKINSONS_DISEASE,COX7B2,KEGG
KEGG_PARKINSONS_DISEASE,PARK2,KEGG
KEGG_PARKINSONS_DISEASE,CASP3,KEGG
KEGG_PARKINSONS_DISEASE,UQCRB,KEGG
KEGG_PARKINSONS_DISEASE,COX6A2,KEGG
KEGG_PARKINSONS_DISEASE,COX6A1,KEGG
KEGG_PARKINSONS_DISEASE,UQCRH,KEGG
KEGG_PARKINSONS_DISEASE,UQCRFS1,KEGG
KEGG_PARKINSONS_DISEASE,UQCRC2,KEGG
KEGG_PARKINSONS_DISEASE,UQCRC1,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB3,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB1,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB2,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA10,KEGG
KEGG_PARKINSONS_DISEASE,NDUFAB1,KEGG
KEGG_PARKINSONS_DISEASE,ND6,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA9,KEGG
KEGG_PARKINSONS_DISEASE,ND5,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA7,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA8,KEGG
KEGG_PARKINSONS_DISEASE,UQCR11,KEGG
KEGG_PARKINSONS_DISEASE,HTRA2,KEGG
KEGG_PARKINSONS_DISEASE,NDUFA6,KEGG
KEGG_PARKINSONS_DISEASE,NDUFV3,KEGG
KEGG_PARKINSONS_DISEASE,ND4,KEGG
KEGG_PARKINSONS_DISEASE,ND4L,KEGG
KEGG_PARKINSONS_DISEASE,LOC727947,KEGG
KEGG_PARKINSONS_DISEASE,ND2,KEGG
KEGG_PARKINSONS_DISEASE,COX6B2,KEGG
KEGG_PARKINSONS_DISEASE,ND3,KEGG
KEGG_PARKINSONS_DISEASE,COX4I2,KEGG
KEGG_PARKINSONS_DISEASE,ND1,KEGG
KEGG_PARKINSONS_DISEASE,SNCA,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB10,KEGG
KEGG_PARKINSONS_DISEASE,NDUFS8,KEGG
KEGG_PARKINSONS_DISEASE,NDUFC1,KEGG
KEGG_PARKINSONS_DISEASE,NDUFC2,KEGG
KEGG_PARKINSONS_DISEASE,NDUFS1,KEGG
KEGG_PARKINSONS_DISEASE,NDUFV2,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB6,KEGG
KEGG_PARKINSONS_DISEASE,NDUFS4,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB7,KEGG
KEGG_PARKINSONS_DISEASE,NDUFV1,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB8,KEGG
KEGG_PARKINSONS_DISEASE,NDUFS6,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB9,KEGG
KEGG_PARKINSONS_DISEASE,NDUFS5,KEGG
KEGG_PARKINSONS_DISEASE,NDUFS2,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB4,KEGG
KEGG_PARKINSONS_DISEASE,NDUFS3,KEGG
KEGG_PARKINSONS_DISEASE,NDUFB5,KEGG
KEGG_PARKINSONS_DISEASE,PARK7,KEGG
KEGG_PARKINSONS_DISEASE,CYC1,KEGG
KEGG_PARKINSONS_DISEASE,GPR37,KEGG
KEGG_PARKINSONS_DISEASE,SLC6A3,KEGG
KEGG_PARKINSONS_DISEASE,LRRK2,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,CASP9,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,TNF,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,CAT,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,PPP3R2,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,PPP3CC,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,PPP3R1,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,ALS2,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,BAD,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,CCS,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,MAP3K5,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,TOMM40L,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,GRIN1,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,GRIN2A,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,MAPK11,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,GRIN2B,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,SOD1,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,GRIN2C,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,BID,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,GRIN2D,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,MAP2K3,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,MAPK13,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,NOS1,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,BAX,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,NEFM,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,GRIA2,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,SLC1A2,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,NEFH,KEGG
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,GRIA1,KEGG
